%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1646632660396840922,7919,1646632660396726239,gnss,-1,1,35.157260301,136.966056624,79.621,2.8462,-0.9258,-1.6885,-0.9258,3.164,-1.6241,-1.6885,-1.6241,7.4421,3
1646632660598670998,7920,1646632660598457500,gnss,-1,1,35.157260126,136.96605682,79.547,2.8462,-0.9258,-1.6885,-0.9258,3.1639,-1.6239,-1.6885,-1.6239,7.4421,3
1646632660802326511,7921,1646632660801940540,gnss,-1,1,35.157260096,136.96605712,79.5129,2.8463,-0.9258,-1.6884,-0.9258,3.1639,-1.6237,-1.6884,-1.6237,7.442,3
1646632661004302472,7922,1646632661003898046,gnss,-1,1,35.157260028,136.9660569,79.502,2.8463,-0.9258,-1.6883,-0.9258,3.1639,-1.6235,-1.6883,-1.6235,7.4419,3
1646632661202531985,7923,1646632661202429491,gnss,-1,1,35.157260438,136.966056458,79.5069,2.8463,-0.9258,-1.6882,-0.9258,3.1639,-1.6232,-1.6882,-1.6232,7.4418,3
1646632661395255864,7924,1646632661394965408,gnss,-1,1,35.157260319,136.966056145,79.4962,2.8463,-0.9258,-1.6882,-0.9258,3.1639,-1.623,-1.6882,-1.623,7.4417,3
1646632661595295337,7925,1646632661595179294,gnss,-1,1,35.157260138,136.966056082,79.4718,2.8463,-0.9258,-1.6881,-0.9258,3.1639,-1.6228,-1.6881,-1.6228,7.4417,3
1646632661797535599,7926,1646632661797417295,gnss,-1,1,35.157259964,136.966055732,79.531,2.8463,-0.9258,-1.688,-0.9258,3.1638,-1.6225,-1.688,-1.6225,7.4416,3
1646632661998637528,7927,1646632661998527221,gnss,-1,1,35.15725961,136.966055426,79.5385,2.8463,-0.9258,-1.6879,-0.9258,3.1638,-1.6223,-1.6879,-1.6223,7.4415,3
1646632662199935688,7928,1646632662199792042,gnss,-1,1,35.157259972,136.966055185,79.4557,2.8463,-0.9258,-1.6879,-0.9258,3.1638,-1.6221,-1.6879,-1.6221,7.4414,3
1646632662292037151,7929,1646632662291788219,gnss,-1,1,35.157259972,136.966055185,79.4557,2.8463,-0.9258,-1.6879,-0.9258,3.1638,-1.6221,-1.6879,-1.6221,7.4414,3
1646632662293658171,7930,1646632662293415670,gnss,-1,1,35.157259972,136.966055185,79.4557,2.8463,-0.9258,-1.6879,-0.9258,3.1638,-1.6221,-1.6879,-1.6221,7.4414,3
1646632662295312810,7931,1646632662295122038,gnss,-1,1,35.157259972,136.966055185,79.4557,2.8463,-0.9258,-1.6879,-0.9258,3.1638,-1.6221,-1.6879,-1.6221,7.4414,3
1646632662392295926,7932,1646632662392139859,gnss,-1,1,35.15725992,136.966055194,79.3845,2.8464,-0.9258,-1.6878,-0.9258,3.1638,-1.6218,-1.6878,-1.6218,7.4413,3
1646632662605015088,7933,1646632662604729225,gnss,-1,1,35.157260314,136.966054649,79.5194,2.8464,-0.9258,-1.6877,-0.9258,3.1638,-1.6216,-1.6877,-1.6216,7.4412,3
1646632662796340654,7934,1646632662796006821,gnss,-1,1,35.157260791,136.966054841,79.4986,2.8464,-0.9258,-1.6876,-0.9258,3.1638,-1.6214,-1.6876,-1.6214,7.4412,3
1646632662997300321,7935,1646632662997114248,gnss,-1,1,35.157260153,136.966055267,79.4222,2.7558,-0.6226,-1.8888,-0.6226,3.0943,-1.4009,-1.8888,-1.4009,7.3722,3
1646632663197349151,7936,1646632663197227793,gnss,-1,1,35.157260317,136.966055335,79.3254,2.7558,-0.6226,-1.8887,-0.6226,3.0943,-1.4007,-1.8887,-1.4007,7.3721,3
1646632663400836849,7937,1646632663400631491,gnss,-1,1,35.157260695,136.966055138,79.3861,2.7558,-0.6226,-1.8886,-0.6226,3.0943,-1.4004,-1.8886,-1.4004,7.3721,3
1646632663611855947,7938,1646632663611647892,gnss,-1,1,35.157260724,136.966054051,79.3734,2.8464,-0.9259,-1.6873,-0.9259,3.1637,-1.6205,-1.6873,-1.6205,7.4408,3
1646632663792320498,7939,1646632663792191667,gnss,-1,1,35.157260684,136.966053576,79.363,2.8464,-0.9259,-1.6873,-0.9259,3.1637,-1.6202,-1.6873,-1.6202,7.4407,3
1646632664003624827,7940,1646632664003498265,gnss,-1,1,35.157260585,136.966053272,79.4649,2.7558,-0.6227,-1.8884,-0.6227,3.0943,-1.3996,-1.8884,-1.3996,7.3718,3
1646632664194705998,7941,1646632664194583026,gnss,-1,1,35.157260742,136.966053237,79.368,2.7558,-0.6227,-1.8884,-0.6227,3.0943,-1.3994,-1.8884,-1.3994,7.3717,3
1646632664396023479,7942,1646632664395905449,gnss,-1,1,35.15726106,136.966052878,79.3902,2.8465,-0.9259,-1.687,-0.9259,3.1636,-1.6195,-1.687,-1.6195,7.4405,3
1646632664602343340,7943,1646632664601843178,gnss,-1,1,35.157260562,136.966053272,79.3752,2.7558,-0.6227,-1.8882,-0.6227,3.0943,-1.3989,-1.8882,-1.3989,7.3716,3
1646632664799091073,7944,1646632664798895557,gnss,-1,1,35.157260676,136.966053153,79.3951,2.7559,-0.6228,-1.8882,-0.6228,3.0943,-1.3986,-1.8882,-1.3986,7.3715,3
1646632665000965686,7945,1646632665000778928,gnss,-1,1,35.157260727,136.966052823,79.3338,2.7559,-0.6228,-1.8881,-0.6228,3.0942,-1.3984,-1.8881,-1.3984,7.3714,3
1646632665202197719,7946,1646632665202069000,gnss,-1,1,35.157260797,136.966052385,79.2592,2.7559,-0.6228,-1.888,-0.6228,3.0942,-1.3981,-1.888,-1.3981,7.3713,3
1646632665393208804,7947,1646632665393085314,gnss,-1,1,35.157260905,136.966052412,79.1752,2.7559,-0.6228,-1.888,-0.6228,3.0942,-1.3979,-1.888,-1.3979,7.3713,3
1646632665594339420,7948,1646632665594226410,gnss,-1,1,35.157261181,136.966052848,79.0829,2.7559,-0.6228,-1.8879,-0.6228,3.0942,-1.3976,-1.8879,-1.3976,7.3712,3
1646632665796460545,7949,1646632665796356726,gnss,-1,1,35.157260949,136.966053145,79.0458,2.7559,-0.6228,-1.8878,-0.6228,3.0942,-1.3974,-1.8878,-1.3974,7.3711,3
1646632665998694934,7950,1646632665998477419,gnss,-1,1,35.157260847,136.96605336,79.0262,2.7559,-0.6229,-1.8878,-0.6229,3.0942,-1.3971,-1.8878,-1.3971,7.371,3
1646632666197928216,7951,1646632666197807460,gnss,-1,1,35.157261146,136.966053977,78.9209,2.7559,-0.6229,-1.8877,-0.6229,3.0942,-1.3969,-1.8877,-1.3969,7.3709,3
1646632666400880877,7952,1646632666400599971,gnss,-1,1,35.157260994,136.966054061,78.9786,2.7559,-0.6229,-1.8876,-0.6229,3.0942,-1.3966,-1.8876,-1.3966,7.3708,3
1646632666602552153,7953,1646632666602192557,gnss,-1,1,35.157261157,136.966054028,79.0292,2.7559,-0.6229,-1.8876,-0.6229,3.0942,-1.3964,-1.8876,-1.3964,7.3708,3
1646632666793038041,7954,1646632666792790352,gnss,-1,1,35.157261173,136.966054863,79.0172,2.7559,-0.6229,-1.8875,-0.6229,3.0942,-1.3961,-1.8875,-1.3961,7.3707,3
1646632666993912870,7955,1646632666993722966,gnss,-1,1,35.157261006,136.966054973,79.0369,2.7559,-0.623,-1.8874,-0.623,3.0942,-1.3959,-1.8874,-1.3959,7.3706,3
1646632667204106508,7956,1646632667203982241,gnss,-1,1,35.15726051,136.96605496,79.1455,2.756,-0.623,-1.8874,-0.623,3.0941,-1.3956,-1.8874,-1.3956,7.3705,3
1646632667394188957,7957,1646632667394055996,gnss,-1,1,35.157260756,136.966055034,79.0823,2.756,-0.623,-1.8873,-0.623,3.0941,-1.3954,-1.8873,-1.3954,7.3704,3
1646632667595339894,7958,1646632667595209909,gnss,-1,1,35.157260873,136.966055307,79.0691,2.756,-0.623,-1.8873,-0.623,3.0941,-1.3951,-1.8873,-1.3951,7.3704,3
1646632667799822723,7959,1646632667799635773,gnss,-1,1,35.157260639,136.966055532,78.9762,2.756,-0.623,-1.8872,-0.623,3.0941,-1.3949,-1.8872,-1.3949,7.3703,3
1646632668000550345,7960,1646632668000378077,gnss,-1,1,35.157260799,136.966055435,78.9731,2.756,-0.623,-1.8871,-0.623,3.0941,-1.3946,-1.8871,-1.3946,7.3702,3
1646632668200644238,7961,1646632668200525998,gnss,-1,1,35.157260722,136.966055316,78.9231,2.756,-0.6231,-1.8871,-0.6231,3.0941,-1.3943,-1.8871,-1.3943,7.3701,3
1646632668393124264,7962,1646632668392859730,gnss,-1,1,35.157260791,136.966055479,78.816,2.756,-0.6231,-1.887,-0.6231,3.0941,-1.3941,-1.887,-1.3941,7.37,3
1646632668594619056,7963,1646632668594345020,gnss,-1,1,35.157261136,136.966055742,78.758,2.756,-0.6231,-1.8869,-0.6231,3.0941,-1.3938,-1.8869,-1.3938,7.37,3
1646632668794717153,7964,1646632668794452847,gnss,-1,1,35.157261804,136.966054591,79.1028,2.8467,-0.926,-1.6854,-0.926,3.1633,-1.6145,-1.6854,-1.6145,7.4387,3
1646632668996121345,7965,1646632668995889228,gnss,-1,1,35.157261659,136.966055179,79.0391,2.8467,-0.926,-1.6853,-0.926,3.1633,-1.6142,-1.6853,-1.6142,7.4386,3
1646632669206085031,7966,1646632669205981099,gnss,-1,1,35.157260039,136.966056384,79.0149,2.756,-0.6231,-1.8867,-0.6231,3.094,-1.3931,-1.8867,-1.3931,7.3697,3
1646632669397448698,7967,1646632669397345395,gnss,-1,1,35.157259742,136.966056701,79.0226,2.756,-0.6232,-1.8867,-0.6232,3.094,-1.3928,-1.8867,-1.3928,7.3696,3
1646632669598588826,7968,1646632669598484301,gnss,-1,1,35.157260078,136.966056721,78.9387,2.756,-0.6232,-1.8866,-0.6232,3.094,-1.3926,-1.8866,-1.3926,7.3696,3
1646632669799878995,7969,1646632669799738007,gnss,-1,1,35.157260396,136.966057547,78.7461,2.7561,-0.6232,-1.8865,-0.6232,3.094,-1.3923,-1.8865,-1.3923,7.3695,3
1646632670001263524,7970,1646632670001088604,gnss,-1,1,35.157260478,136.966057621,78.7639,2.7561,-0.6232,-1.8865,-0.6232,3.094,-1.3921,-1.8865,-1.3921,7.3694,3
1646632670192410495,7971,1646632670192277026,gnss,-1,1,35.157260073,136.966057552,78.6732,2.7561,-0.6232,-1.8864,-0.6232,3.094,-1.3918,-1.8864,-1.3918,7.3693,3
1646632670395020077,7972,1646632670394714473,gnss,-1,1,35.157259861,136.966057653,78.7446,2.7561,-0.6232,-1.8863,-0.6232,3.094,-1.3916,-1.8863,-1.3916,7.3692,3
1646632670596877012,7973,1646632670596622527,gnss,-1,1,35.157259883,136.966057977,78.6617,2.7561,-0.6233,-1.8863,-0.6233,3.094,-1.3913,-1.8863,-1.3913,7.3691,3
1646632670798010936,7974,1646632670797714644,gnss,-1,1,35.157259594,136.966058035,78.5318,2.7561,-0.6233,-1.8862,-0.6233,3.094,-1.3911,-1.8862,-1.3911,7.3691,3
1646632670996916185,7975,1646632670996730761,gnss,-1,1,35.157259948,136.966058089,78.4366,2.7561,-0.6233,-1.8861,-0.6233,3.094,-1.3908,-1.8861,-1.3908,7.369,3
1646632671206995503,7976,1646632671206861983,gnss,-1,1,35.157261424,136.966057226,78.5554,2.8469,-0.9261,-1.6845,-0.9261,3.1631,-1.6117,-1.6845,-1.6117,7.4377,3
1646632671398204034,7977,1646632671398074923,gnss,-1,1,35.15726125,136.966057211,78.6597,2.8469,-0.9261,-1.6845,-0.9261,3.1631,-1.6114,-1.6845,-1.6114,7.4376,3
1646632671599217528,7978,1646632671599112641,gnss,-1,1,35.157261234,136.966058008,78.6136,2.8469,-0.9261,-1.6844,-0.9261,3.1631,-1.6112,-1.6844,-1.6112,7.4375,3
1646632671801060596,7979,1646632671800757975,gnss,-1,1,35.157261133,136.966057657,78.6134,2.8469,-0.9261,-1.6843,-0.9261,3.1631,-1.611,-1.6843,-1.611,7.4374,3
1646632672002031195,7980,1646632672001854836,gnss,-1,1,35.157261942,136.966057946,78.5814,2.8469,-0.9261,-1.6842,-0.9261,3.1631,-1.6108,-1.6842,-1.6108,7.4374,3
1646632672192136215,7981,1646632672192015491,gnss,-1,1,35.157262357,136.96605749,78.5781,2.8469,-0.9261,-1.6842,-0.9261,3.163,-1.6105,-1.6842,-1.6105,7.4373,3
1646632672394241324,7982,1646632672394067406,gnss,-1,1,35.157262578,136.966057763,78.5936,2.847,-0.9261,-1.6841,-0.9261,3.163,-1.6103,-1.6841,-1.6103,7.4372,3
1646632672605235749,7983,1646632672605045678,gnss,-1,1,35.157262554,136.966057559,78.5667,2.847,-0.9261,-1.684,-0.9261,3.163,-1.6101,-1.684,-1.6101,7.4371,3
1646632672797041373,7984,1646632672796834930,gnss,-1,1,35.157263082,136.966057459,78.513,2.847,-0.9261,-1.6839,-0.9261,3.163,-1.6098,-1.6839,-1.6098,7.437,3
1646632672997158000,7985,1646632672997020732,gnss,-1,1,35.157262988,136.966057434,78.4737,2.847,-0.9261,-1.6839,-0.9261,3.163,-1.6096,-1.6839,-1.6096,7.4369,3
1646632673198308588,7986,1646632673198199185,gnss,-1,1,35.157263327,136.966056996,78.3652,2.847,-0.9262,-1.6838,-0.9262,3.163,-1.6094,-1.6838,-1.6094,7.4369,3
1646632673398424150,7987,1646632673398307601,gnss,-1,1,35.157263653,136.966057383,78.3367,2.847,-0.9262,-1.6837,-0.9262,3.1629,-1.6091,-1.6837,-1.6091,7.4368,3
1646632673601532221,7988,1646632673601290787,gnss,-1,1,35.157263521,136.966057025,78.3898,2.847,-0.9262,-1.6836,-0.9262,3.1629,-1.6089,-1.6836,-1.6089,7.4367,3
1646632673792712318,7989,1646632673792473351,gnss,-1,1,35.157263602,136.966057562,78.3158,2.847,-0.9262,-1.6836,-0.9262,3.1629,-1.6087,-1.6836,-1.6087,7.4366,3
1646632673993852141,7990,1646632673993659816,gnss,-1,1,35.157263946,136.966057698,78.2245,2.847,-0.9262,-1.6835,-0.9262,3.1629,-1.6084,-1.6835,-1.6084,7.4365,3
1646632674194081326,7991,1646632674193976812,gnss,-1,1,35.15726394,136.966057573,78.2583,2.8471,-0.9262,-1.6834,-0.9262,3.1629,-1.6082,-1.6834,-1.6082,7.4364,3
1646632674397741646,7992,1646632674397448043,gnss,-1,1,35.15726361,136.966058386,78.0793,2.7562,-0.6236,-1.885,-0.6236,3.0938,-1.3865,-1.885,-1.3865,7.3676,3
1646632674598311145,7993,1646632674598038449,gnss,-1,1,35.157263307,136.966058705,78.2095,2.7563,-0.6236,-1.885,-0.6236,3.0938,-1.3862,-1.885,-1.3862,7.3675,3
1646632674798741443,7994,1646632674798189794,gnss,-1,1,35.157263277,136.966058657,78.2258,2.7563,-0.6236,-1.8849,-0.6236,3.0938,-1.386,-1.8849,-1.386,7.3675,3
1646632674998540885,7995,1646632674998418193,gnss,-1,1,35.15726346,136.96605842,78.423,2.8471,-0.9262,-1.6831,-0.9262,3.1628,-1.6073,-1.6831,-1.6073,7.4361,3
1646632675199707770,7996,1646632675199595170,gnss,-1,1,35.15726347,136.966058229,78.4119,2.8471,-0.9262,-1.683,-0.9262,3.1628,-1.607,-1.683,-1.607,7.436,3
1646632675401073783,7997,1646632675400947467,gnss,-1,1,35.157263982,136.966058209,78.4857,2.8471,-0.9262,-1.683,-0.9262,3.1628,-1.6068,-1.683,-1.6068,7.436,3
1646632675592131368,7998,1646632675592009922,gnss,-1,1,35.157263897,136.96605859,78.5524,2.8471,-0.9262,-1.6829,-0.9262,3.1628,-1.6066,-1.6829,-1.6066,7.4359,3
1646632675793314485,7999,1646632675793181488,gnss,-1,1,35.157263495,136.966058736,78.5736,2.8472,-0.9262,-1.6828,-0.9262,3.1628,-1.6063,-1.6828,-1.6063,7.4358,3
1646632675994447603,8000,1646632675994324716,gnss,-1,1,35.15726347,136.966058704,78.7174,2.8472,-0.9262,-1.6828,-0.9262,3.1628,-1.6061,-1.6828,-1.6061,7.4357,3
1646632676206667132,8001,1646632676206549967,gnss,-1,1,35.157262576,136.96605863,78.7946,2.8472,-0.9262,-1.6827,-0.9262,3.1627,-1.6059,-1.6827,-1.6059,7.4356,3
1646632676399096237,8002,1646632676398883631,gnss,-1,1,35.157262352,136.966059055,78.767,2.8472,-0.9262,-1.6826,-0.9262,3.1627,-1.6057,-1.6826,-1.6057,7.4355,3
1646632676600590041,8003,1646632676600323188,gnss,-1,1,35.15726223,136.966059396,78.7191,2.7563,-0.6238,-1.8843,-0.6238,3.0937,-1.3837,-1.8843,-1.3837,7.3667,3
1646632676800643689,8004,1646632676800530329,gnss,-1,1,35.15726225,136.966059469,78.5527,2.7563,-0.6238,-1.8843,-0.6238,3.0937,-1.3834,-1.8843,-1.3834,7.3666,3
1646632677002022100,8005,1646632677001868746,gnss,-1,1,35.157262481,136.966059434,78.5095,2.7563,-0.6238,-1.8842,-0.6238,3.0937,-1.3832,-1.8842,-1.3832,7.3666,3
1646632677193075390,8006,1646632677192929231,gnss,-1,1,35.157262291,136.9660594,78.544,2.7564,-0.6238,-1.8841,-0.6238,3.0937,-1.3829,-1.8841,-1.3829,7.3665,3
1646632677395562079,8007,1646632677395314078,gnss,-1,1,35.157262317,136.966059184,78.5866,2.7564,-0.6238,-1.8841,-0.6238,3.0937,-1.3827,-1.8841,-1.3827,7.3664,3
1646632677596879633,8008,1646632677596751733,gnss,-1,1,35.157262182,136.966059437,78.5621,2.7564,-0.6238,-1.884,-0.6238,3.0937,-1.3824,-1.884,-1.3824,7.3663,3
1646632677799199365,8009,1646632677798974633,gnss,-1,1,35.157262029,136.966059804,78.6047,2.7564,-0.6239,-1.8839,-0.6239,3.0936,-1.3822,-1.8839,-1.3822,7.3662,3
1646632678000619234,8010,1646632678000398218,gnss,-1,1,35.157261414,136.96605917,78.6942,2.7564,-0.6239,-1.8839,-0.6239,3.0936,-1.3819,-1.8839,-1.3819,7.3662,3
1646632678201785970,8011,1646632678201666417,gnss,-1,1,35.157261245,136.966059155,78.66,2.7564,-0.6239,-1.8838,-0.6239,3.0936,-1.3817,-1.8838,-1.3817,7.3661,3
1646632678393936165,8012,1646632678393691359,gnss,-1,1,35.157261135,136.966058923,78.734,2.7564,-0.6239,-1.8837,-0.6239,3.0936,-1.3814,-1.8837,-1.3814,7.366,3
1646632678594122309,8013,1646632678593973902,gnss,-1,1,35.157260861,136.966058674,78.776,2.7564,-0.6239,-1.8837,-0.6239,3.0936,-1.3812,-1.8837,-1.3812,7.3659,3
1646632678795536771,8014,1646632678795361065,gnss,-1,1,35.157261013,136.966059016,78.7068,2.7564,-0.6239,-1.8836,-0.6239,3.0936,-1.3809,-1.8836,-1.3809,7.3658,3
1646632678997414017,8015,1646632678997183624,gnss,-1,1,35.157260816,136.966059053,78.6937,2.7564,-0.624,-1.8835,-0.624,3.0936,-1.3806,-1.8835,-1.3806,7.3658,3
1646632679217812110,8016,1646632679217675738,gnss,-1,1,35.157260256,136.966058708,78.7899,2.7564,-0.624,-1.8835,-0.624,3.0936,-1.3804,-1.8835,-1.3804,7.3657,3
1646632679400652644,8017,1646632679400406396,gnss,-1,1,35.157260288,136.966058584,78.732,2.7564,-0.624,-1.8834,-0.624,3.0936,-1.3801,-1.8834,-1.3801,7.3656,3
1646632679601319572,8018,1646632679601147699,gnss,-1,1,35.157260843,136.966059305,78.6323,2.7565,-0.624,-1.8833,-0.624,3.0936,-1.3799,-1.8833,-1.3799,7.3655,3
1646632679793073308,8019,1646632679792858296,gnss,-1,1,35.157260701,136.966059,78.6704,2.7565,-0.624,-1.8833,-0.624,3.0936,-1.3796,-1.8833,-1.3796,7.3654,3
1646632679994898137,8020,1646632679994726426,gnss,-1,1,35.157261033,136.966059228,78.6299,2.7565,-0.624,-1.8832,-0.624,3.0935,-1.3794,-1.8832,-1.3794,7.3654,3
1646632680195667107,8021,1646632680195541287,gnss,-1,1,35.157261061,136.966059212,78.7337,2.7565,-0.6241,-1.8831,-0.6241,3.0935,-1.3791,-1.8831,-1.3791,7.3653,3
1646632680398503907,8022,1646632680398203479,gnss,-1,1,35.157261482,136.966059384,78.6673,2.7565,-0.6241,-1.8831,-0.6241,3.0935,-1.3789,-1.8831,-1.3789,7.3652,3
1646632680598215699,8023,1646632680597944543,gnss,-1,1,35.15726188,136.96605853,78.7028,2.8474,-0.9264,-1.681,-0.9264,3.1624,-1.6008,-1.681,-1.6008,7.4338,3
1646632680799828016,8024,1646632680799520034,gnss,-1,1,35.157261728,136.966058415,78.7104,2.8475,-0.9264,-1.681,-0.9264,3.1624,-1.6005,-1.681,-1.6005,7.4337,3
1646632681000192444,8025,1646632681000081897,gnss,-1,1,35.157261266,136.966058952,78.5854,2.7565,-0.6241,-1.8829,-0.6241,3.0935,-1.3781,-1.8829,-1.3781,7.3649,3
1646632681201443402,8026,1646632681201320984,gnss,-1,1,35.157261854,136.966057476,78.7713,2.8475,-0.9264,-1.6808,-0.9264,3.1624,-1.6001,-1.6808,-1.6001,7.4336,3
1646632681392575304,8027,1646632681392461601,gnss,-1,1,35.15726173,136.966058069,78.5192,2.7565,-0.6242,-1.8828,-0.6242,3.0935,-1.3776,-1.8828,-1.3776,7.3648,3
1646632681594857621,8028,1646632681594743336,gnss,-1,1,35.157262838,136.96605824,78.4108,2.7514,-0.7109,-1.8975,-0.7109,3.0156,-1.4587,-1.8975,-1.4587,7.3571,3
1646632681795210373,8029,1646632681795067595,gnss,-1,1,35.157263837,136.966058583,78.3488,2.7514,-0.7109,-1.8975,-0.7109,3.0155,-1.4585,-1.8975,-1.4585,7.357,3
1646632681997944250,8030,1646632681997682117,gnss,-1,1,35.157265128,136.966058168,78.3438,2.7514,-0.7109,-1.8974,-0.7109,3.0155,-1.4583,-1.8974,-1.4583,7.3569,3
1646632682197137503,8031,1646632682197021940,gnss,-1,1,35.157268898,136.966056889,78.1731,2.6575,-0.2229,-1.799,-0.2229,2.947,-1.5659,-1.799,-1.5659,7.3391,3
1646632682399676654,8032,1646632682399481629,gnss,-1,1,35.157271286,136.966055833,77.9724,2.6575,-0.223,-1.7989,-0.223,2.947,-1.5657,-1.7989,-1.5657,7.3391,3
1646632682600974238,8033,1646632682600847451,gnss,-1,1,35.157274427,136.966055058,77.9564,2.6575,-0.223,-1.7989,-0.223,2.947,-1.5655,-1.7989,-1.5655,7.339,3
1646632682792054234,8034,1646632682791940629,gnss,-1,1,35.157277924,136.966053588,77.836,2.6575,-0.2231,-1.7988,-0.2231,2.9469,-1.5653,-1.7988,-1.5653,7.3389,3
1646632682994480141,8035,1646632682994237359,gnss,-1,1,35.157282334,136.966052377,77.7846,2.6575,-0.2231,-1.7987,-0.2231,2.9469,-1.5651,-1.7987,-1.5651,7.3388,3
1646632683204686935,8036,1646632683204564121,gnss,-1,1,35.157286714,136.966050437,77.7859,2.6575,-0.2231,-1.7987,-0.2231,2.9469,-1.5649,-1.7987,-1.5649,7.3387,3
1646632683396590916,8037,1646632683396420731,gnss,-1,1,35.157291317,136.966047332,78.0625,2.6575,-0.2232,-1.7986,-0.2232,2.9469,-1.5647,-1.7986,-1.5647,7.3386,3
1646632683597659194,8038,1646632683597489367,gnss,-1,1,35.157296584,136.966044576,78.1531,2.6931,0.3975,-1.7181,0.3975,2.9852,-1.4625,-1.7181,-1.4625,7.3671,3
1646632683798905702,8039,1646632683798710819,gnss,-1,1,35.157301707,136.96604218,78.2193,2.6931,0.3975,-1.718,0.3975,2.9852,-1.4623,-1.718,-1.4623,7.367,3
1646632684000349493,8040,1646632684000135367,gnss,-1,1,35.157313494,136.966043896,75.4312,2.8171,0.7075,-2.6124,0.7075,3.0052,-2.1701,-2.6124,-2.1701,8.2833,3
1646632684200610201,8041,1646632684200442690,gnss,-1,1,35.157319156,136.96604121,75.5272,2.8171,0.7075,-2.6124,0.7075,3.0052,-2.17,-2.6124,-2.17,8.2832,3
1646632684392786271,8042,1646632684392553627,gnss,-1,1,35.157325407,136.966038631,75.529,2.8171,0.7074,-2.6123,0.7074,3.0051,-2.1698,-2.6123,-2.1698,8.2831,3
1646632684614151026,8043,1646632684613917340,gnss,-1,1,35.157331184,136.966034747,75.6066,2.8171,0.7074,-2.6123,0.7074,3.0051,-2.1696,-2.6123,-2.1696,8.283,3
1646632684794245216,8044,1646632684794112707,gnss,-1,1,35.157329575,136.966026681,78.8772,2.6576,-0.2235,-1.7981,-0.2235,2.9468,-1.5634,-1.7981,-1.5634,7.338,3
1646632684999055481,8045,1646632684998538886,gnss,-1,1,35.157334648,136.966024214,79.0218,2.6576,-0.2235,-1.7981,-0.2235,2.9468,-1.5632,-1.7981,-1.5632,7.3379,3
1646632685196125909,8046,1646632685196005210,gnss,-1,1,35.157347411,136.966027471,75.7392,2.8171,0.7073,-2.6121,0.7073,3.0051,-2.1691,-2.6121,-2.1691,8.2827,3
1646632685397493583,8047,1646632685397365824,gnss,-1,1,35.157352561,136.966025228,75.8687,2.8171,0.7072,-2.612,0.7072,3.005,-2.1689,-2.612,-2.1689,8.2826,3
1646632685599439282,8048,1646632685599221695,gnss,-1,1,35.157357959,136.966022471,75.8879,2.8171,0.7072,-2.6119,0.7072,3.005,-2.1687,-2.6119,-2.1687,8.2825,3
1646632685800526123,8049,1646632685800380168,gnss,-1,1,35.157354622,136.966014097,79.7413,2.6576,-0.2237,-1.7978,-0.2237,2.9468,-1.5624,-1.7978,-1.5624,7.3375,3
1646632686002958321,8050,1646632686002752513,gnss,-1,1,35.157368124,136.966019052,75.9217,2.8171,0.7071,-2.6118,0.7071,3.005,-2.1684,-2.6118,-2.1684,8.2823,3
1646632686193084473,8051,1646632686192954651,gnss,-1,1,35.157373,136.966016898,75.9416,2.8171,0.707,-2.6117,0.707,3.005,-2.1682,-2.6117,-2.1682,8.2822,3
1646632686396230295,8052,1646632686395975353,gnss,-1,1,35.157377425,136.966014314,75.9527,2.8171,0.707,-2.6117,0.707,3.005,-2.168,-2.6117,-2.168,8.2821,3
1646632686596510517,8053,1646632686596390086,gnss,-1,1,35.157381766,136.966012768,75.9427,2.8171,0.7069,-2.6116,0.7069,3.0049,-2.1678,-2.6116,-2.1678,8.282,3
1646632686797687239,8054,1646632686797581262,gnss,-1,1,35.157385915,136.966011462,75.9694,2.8171,0.7069,-2.6116,0.7069,3.0049,-2.1677,-2.6116,-2.1677,8.282,3
1646632686998920305,8055,1646632686998818114,gnss,-1,1,35.157390551,136.966009347,75.9603,2.8171,0.7069,-2.6115,0.7069,3.0049,-2.1675,-2.6115,-2.1675,8.2819,3
1646632687200109968,8056,1646632687200000801,gnss,-1,1,35.157394461,136.966007302,76.1267,3.0563,-0.557,-3.4923,-0.557,3.0816,-1.2638,-3.4923,-1.2638,9.4429,3
1646632687401988977,8057,1646632687401872621,gnss,-1,1,35.157399145,136.966004968,76.0902,3.0563,-0.5571,-3.4922,-0.5571,3.0816,-1.2634,-3.4922,-1.2634,9.4428,3
1646632687613219912,8058,1646632687612875189,gnss,-1,1,35.157403691,136.966002808,75.9957,3.0563,-0.5572,-3.4922,-0.5572,3.0816,-1.2631,-3.4922,-1.2631,9.4427,3
1646632687794890148,8059,1646632687794656351,gnss,-1,1,35.157405312,136.966002415,76.8493,3.4591,-1.1914,-4.207,-1.1914,3.1567,0.8551,-4.207,0.8551,10.0352,3
